key,input,score,alea,epis
HPAJZDBVRCACEQ-UHFFFAOYSA-N,O=C(O)c1ccc(Nc2ncc3[nH]c(=O)n(-c4ccccc4)c3n2)cc1,0.31793147,0.20619541,0.010655666
VXAOVZOZTWLVDB-BJMVGYQFSA-N,O=C(/C=C/c1ccccc1Cl)Nc1ccc(O)cc1,0.3139806,0.20650451,0.008892314
XWFOJPIFACWRBU-UHFFFAOYSA-N,CC(C)(C)C1(O)CCN(CC2c3ccccc3CCc3cc(Cl)ccc32)CC1,0.31505397,0.20640768,0.009387287
SFICTTTWDKGKCQ-BAGYTPMASA-N,O=S(=O)(c1ccc(Cl)cc1)N1[C@H](C2CC2)CCC[C@@H]1C1(Cc2nc(CN3CC[C@@H](O)C3)no2)CC1,0.3125817,0.20743151,0.0074428227
OVRBESMHEIRVHO-NCHKGXLSSA-N,CC1(c2ccccc2)CN([C@H]2CC[C@H](n3c(=O)[nH]c4ccccc43)CC2)C(=O)O1,0.3111888,0.20431611,0.010034206
LKHZFAIMPYYKTE-UHFFFAOYSA-N,Cc1nc2c(OCc3ccc(F)cc3)cccn2c1CC#N,0.30778325,0.20233527,0.010717466
CBSITSBNYVZQPA-QFIPXVFZSA-N,O=C(Nc1cccc(F)c1)[C@H](CSCc1ccccc1)N1Cc2ccccc2C1=O,0.16290474,0.13237835,0.0039884304
OZAWTZZRKOWGKL-UHFFFAOYSA-N,COCCCCC1(O)C2=NCCCN2c2ccccc21,0.15981223,0.12894127,0.0053310106
PUJLWVRCHNDSJW-KAMYIIQDSA-N,CCOc1ccc(/C=C2\SC(=O)N(CCN(C)C)C2=O)cc1,0.15759522,0.12800546,0.004753518
DGIPVFGDVQXNMS-UHFFFAOYSA-N,CCC(c1ccc(O)cc1)C(CC(=O)OC)c1ccc(O)cc1,0.156578,0.12751609,0.0045452327
VNBLTQXCUPGATI-UHFFFAOYSA-N,CCCCc1nc2ccn(C(C(=O)N(C)C)c3ccccc3)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.16703586,0.1350413,0.0040935767
SUXOZCRIFFHZCQ-LJKQEARRSA-N,C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2O[C@@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1,0.16677882,0.13386963,0.0050939964
UBHIMYZBBAMECQ-JVSIBSRASA-N,C[C@]12CCC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)O[C@H](n3cnc4c(NN)nc(Cl)nc43)CC[C@@H]12,0.1593994,0.12763709,0.0063541695
JWNMGKQDLNIYHE-UHFFFAOYSA-N,CCOC(=O)c1noc2ncn(CC(=O)Nc3ccccc3OC)c(=O)c12,0.16269283,0.131184,0.0050398763
MAQXTRHEMFUBDA-UHFFFAOYSA-N,O=C(c1nccs1)N1CCN(C2CN(C(=O)c3sc4cc(C(F)(F)F)ccc4c3Cl)C2)CC1,0.16198005,0.13212703,0.0036154727
GPKFTSBUGGLSHC-BRWVUGGUSA-N,C=CCN1CC[C@@]2(c3cccc(O)c3)CCC[C@@H]1[C@H]2O,0.16509049,0.1346303,0.0032052945
BYSBXIPCDJNEBG-INIZCTEOSA-N,N[C@@H](CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(=O)O,0.1703999,0.13675156,0.0046122056
ZRSZKEIYSAGNBN-UHFFFAOYSA-N,Clc1cccc(Cn2c3ccccc3c3cc(CNCCCCCCNCc4cc5c6ccccc6n(Cc6cccc(Cl)c6)c5cn4)ncc32)c1,0.15944862,0.12876569,0.0052590882
GVQZPPYXSNWJHN-ROUUACIJSA-N,CCCCCNCC[C@@H]1CCC[C@@H]1CCCCCCC(=O)O,0.16409744,0.13268664,0.004482829
XXCUGSZWHARNTF-UHFFFAOYSA-N,CCCOC(=O)c1ccc(NC(=O)c2c(-c3ccccc3)noc2C)cc1,0.16144861,0.13073772,0.0046452424
UETQYGACINQVKI-UHFFFAOYSA-N,Cc1ccccc1-c1nc2cc(N)ccc2o1,0.15635881,0.12694332,0.004967423
VXJMKKDFKLQCQL-KRWDZBQOSA-N,COc1nsc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,0.16512252,0.13275789,0.005099163
ULHSXWIYINWWCK-UHFFFAOYSA-N,CC1=CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.15333153,0.12593244,0.0038885525
PNYHUCVZDPPOTQ-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1c(OC(C)C)cccc1OC(C)C,0.15328564,0.1257235,0.0040656314
BRQHOFBHPKKIHA-UHFFFAOYSA-N,Cc1ccccc1C(Oc1cc(OCc2ccccn2)ccc1C#N)C(=O)O,0.14876175,0.12129421,0.005337487
AIVYERHOQDMJPY-UHFFFAOYSA-N,Fc1ccc(C2CC(c3ccccc3)n3ncnc3N2)cc1,0.15783416,0.13051544,0.0024070994
JFWNERIMAUEHNN-MRXNPFEDSA-N,N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1Cc2ccccc2C1,0.15947145,0.12905821,0.004982083
YVYTXXAKCRMLAS-UHFFFAOYSA-N,COC(=O)C(C)(C)Cn1c(=O)[nH]/c(=N\c2ccc3c(ccn3CC(C)C)c2)n(Cc2ccc(Cl)cc2)c1=O,0.16230302,0.13129584,0.0046649114
XAGBKVQEHQHFIF-YKSBVNFPSA-N,COC(=O)[C@H]1CN(CCC(=O)N2CCCCC2)CC[C@H]1CCC(=O)c1ccnc2ccc(OC)cc12,0.16330369,0.13196906,0.0046665072
RCTWKMMYYMPUFN-UHFFFAOYSA-N,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)C=C4)OCC(C)C3=O,0.17131051,0.13672452,0.0052386736
CJBSJFLJYYGYKO-UHFFFAOYSA-N,O=C(OC1CS[S+]([O-])C1)c1cccc(Br)c1,0.16454445,0.13296252,0.004507031
DIOINDUDAISFQH-UHFFFAOYSA-N,CC(C)(C)OC(=O)c1c(N)sc2c1CCCCC2,0.15771218,0.12883948,0.0039995355
FUEDAQQFJXCSMM-UHFFFAOYSA-N,CC(C)NC(=O)c1ccccc1NC(=O)Cc1ccc(Br)cc1,0.16427322,0.13280581,0.0044817114
DREYZGCIOLBBDK-UHFFFAOYSA-N,CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1,0.15740655,0.12865576,0.0039739665
FNHSXSFGOZAWBM-UHFFFAOYSA-N,CC(=O)Nc1nnc(CSCc2ccccc2F)s1,0.14958917,0.123320386,0.0038918566
DKDDVQGTCDYMBJ-UHFFFAOYSA-N,Cc1nnc(SCC(=O)Nc2sccc2C(N)=O)n1Cc1ccccc1,0.16704045,0.13518782,0.003950121
DEQYSMOBGAWMAL-UHFFFAOYSA-N,COC(=O)C1C(=O)NCC1c1ccc(OC)cc1,0.15388079,0.12684588,0.0033556134
FTZUJTIVZAUIDZ-UHFFFAOYSA-N,Cn1nc(C(=O)OCC(=O)NCc2ccc(Cl)cc2)c2ccccc2c1=O,0.1514687,0.12456643,0.0039595054
CIOQUUUMMYPGKD-UHFFFAOYSA-N,CC(C)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,0.054900017,0.050580747,0.0013052577
KAMDIPZCMWRTLU-QXMHVHEDSA-N,CCCCCCC/C=C\CCCCCCCC(=O)OC(COC(C)C)COP(C)(=O)F,0.055718057,0.051306505,0.0013070565
ZTJBRLHJSDGEDC-WYXQGNMASA-N,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](F)(Br)[C@@H]1O)Oc1ccccc1,0.05999877,0.054529954,0.0018689523
IUPDIFIBOIPXEL-UHFFFAOYSA-N,CC(C)n1nccc1NC(=O)Nc1ccccc1,0.051711466,0.047739264,0.0012981275
BDKCBNKKZXWGBC-UHFFFAOYSA-N,O=C1NCc2cc(C#Cc3ccc(F)cc3)ccc21,0.69637966,0.1888788,0.022556216
QIMIUNGNQNMMLJ-UYDCODMTSA-N,COC(=O)[C@@H](C)CC(=O)C[C@@H](C)C1=CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,0.69562185,0.1925698,0.01916228
STUATAGTAUNARV-UHFFFAOYSA-N,Cc1ccc(Cn2c(C(C)Nc3nc(-c4ccc(F)cc4)cs3)nc3cc(C(=O)NCCCO)ccc32)cc1,0.695589,0.19070196,0.021042999
OMSHDEAJFKOTEV-UHFFFAOYSA-N,O=C(Nc1cccn(CC(=O)N2CCOCC2)c1=O)c1ccccc1,0.6837186,0.19739908,0.01884844
HOBIGNJHUKZOQX-UHFFFAOYSA-N,Cc1noc(C)c1C(=O)N(C)Cc1nc(-c2ccccn2)no1,0.70634425,0.18281177,0.02461027
UEPMBFDUHOWDCI-UHFFFAOYSA-N,O=C(Nc1nnc(N2CCC(N3CCCCC3)CC2)s1)NC1CCCC1,0.6927673,0.19410305,0.01873768
UKYXZPJSWMKPCU-UHFFFAOYSA-N,CSc1sc(C(=N)N)cc1-c1csc(Nc2cccc(C)c2C)n1,0.6858977,0.19693154,0.018510463
IIBLTCQPIQYFIA-UHFFFAOYSA-N,Cc1ccc2nc(Nc3ncc4c(n3)CC(C)(C)CC4=O)nc(C)c2c1,0.6973999,0.19202687,0.01900645
CBUCIBLCFPXWRB-UHFFFAOYSA-N,CC1(C)CC(NC(=S)Nc2ccccc2)c2cc(F)ccc2O1,0.68754655,0.19548012,0.019346165
PPPOUAQYRUUFNJ-RXVVDRJESA-N,COCCOc1ccn2c(-c3ccc4cccc(O[C@H]5CCNC[C@@H]5F)c4n3)cnc2c1,0.68822026,0.19359723,0.020975856
MCALIAMJFSHRDW-UHFFFAOYSA-N,CCOC(=O)c1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1-c1ccc(F)cc1,0.7018195,0.18823272,0.021036157
QPHHZIMEKMJFMS-UHFFFAOYSA-N,O=P1(Oc2ccccc2)NNP2(=NP(Cl)(Cl)=NP(Cl)(Cl)=N2)NN1,0.6879012,0.1933278,0.021365369
QGOKHJLXPOTHNJ-YRNVUSSQSA-N,COc1ccc(/C=C/C(=O)NCCc2ccc(OC)c(OC)c2)cc1,0.6896996,0.19576122,0.018252874
YGFPCFVUUSLJRZ-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(N(CCO)CCO)cc2)CCCC1,0.697716,0.19059876,0.020309627
ZHTZIUSLOIZPHL-KNTDEHBRSA-N,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4)[C@@H](C2)N(C)CC[C@]315,0.68823785,0.19481127,0.019755233
NMSIJMKFXSWEOR-UHFFFAOYSA-N,CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)OC(C)C(=O)NC2CCCC2)cc1,0.6884922,0.19593294,0.018537749
ZZNGBIBRJZOOQT-UHFFFAOYSA-N,Cc1nn(C2CCS(=O)(=O)C2)c(C)c1CN(C)C(=O)c1ccccc1,0.68462056,0.19656403,0.019351205
JYEYMCMIADJBBB-DJKKODMXSA-N,O=C(O)c1ccccc1O/N=C/c1cccc(C(F)(F)F)c1,0.6903036,0.19374193,0.020042647
HIOWDZZIBUXEHQ-UHFFFAOYSA-N,Clc1cccc(C2ON=C(c3ccccc3Cl)O2)c1,0.6930711,0.19204855,0.020675004
ZOQHBTXVQKGTDU-UHFFFAOYSA-N,CC1(C)NC(N)=NC(=N)N1OCCCOc1cccc(Cl)c1,0.6978835,0.19171517,0.019126968
VGXAUABGTLEXCN-UHFFFAOYSA-N,CCSc1nnnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,0.6965958,0.19239482,0.018955342
ISYQRUPHFNFRMZ-UHFFFAOYSA-N,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCCNC2)cc1,0.7052233,0.18509752,0.022785882
NYEUCFWPMRQBAH-QFIPXVFZSA-N,O=C(O)COc1cccc2c1CC[C@H](Cn1cc(C(c3ccccc3)c3ccccc3)ccc1=O)C2,0.6913153,0.19258137,0.020817112
CZQJZCHADYYLAF-FDDCHVKYSA-N,COc1ccc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2cc(C)on2)cc1OC,0.68581414,0.19288364,0.022589471
BSZYGMJIKVVIQH-UHFFFAOYSA-N,CC(=C(c1ccccc1)c1ccccc1)c1ccc([S+](C)(=N)[O-])cc1,0.6913444,0.19520383,0.018183554
SEBALDIRDDKSDU-UHFFFAOYSA-N,N#Cc1cccc(C2C3=C(CCC3=O)NC3=C2S(=O)(=O)CC3)n1,0.69024825,0.19309922,0.020706404
KGIUTIANTQIKIP-GXDHUFHOSA-N,CC(=O)N1CCN(C2=NC(=O)/C(=C\c3ccccc3O)S2)CC1,0.69603294,0.19222139,0.019349696
UPTUKJDQDVLZKI-UHFFFAOYSA-N,O=c1c2ccccc2nc(-c2ccc(OS(=O)(=O)O)cc2)n1CCCCn1cc(Cn2c(-c3cccc(OS(=O)(=O)O)c3)nc3ccccc3c2=O)nn1,0.704001,0.18814048,0.020243082
YUTIWGCQKKKLLJ-UHFFFAOYSA-N,CN(C)c1ccc2nc(N)nc(N)c2c1Cl,0.693481,0.19054203,0.022023104
BSBPRYCGNNRLJB-LUEVFRQOSA-N,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NN(CC(=O)O)C(=O)/C=C/C(=O)OCc1ccccc1)[C@@H](C)O,0.6904604,0.19341654,0.020308308
KHPCIHZXOGHCLY-UHFFFAOYSA-N,Nc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,0.7063881,0.18571667,0.021687323
SMXTVTKALJLBPD-UHFFFAOYSA-O,CNc1cc(/C=C/c2c(C)[nH]c3ccccc23)[n+](C)c2ccccc12,0.68641514,0.19157171,0.023677675
VDHGNLSURRPLAT-LOSJGSFVSA-N,O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1nc(-c2ccccc2)cs1)c1ccccc1)C1CCCCC1,0.44214737,0.22659484,0.020058243
XNIBFPUVFRGWGS-UHFFFAOYSA-N,Cc1c(C(F)(F)F)noc1OCC(=O)N(C)c1cccc([N+](=O)[O-])c1,0.43784592,0.22536327,0.020773597
ATOOTTCWUJAOSU-UHFFFAOYSA-N,Cc1c(C(=O)CNc2nccs2)[n+]([O-])c2ccccc2[n+]1[O-],0.4341079,0.22697319,0.018685035
KCXGPDFLJSOKIZ-UHFFFAOYSA-N,CCSCc1c(C)[nH]c(=O)c(I)c1Sc1cc(C)cc(C)c1,0.4368579,0.22670807,0.019305011
OFXXBNQORFRNFR-UHFFFAOYSA-N,OCCC1CN(Cc2cc3c(cc2Cl)OCO3)CCN1C1CCCC1,0.43072876,0.22789574,0.017305752
BVHSBJDVWQILPE-UHFFFAOYSA-N,c1ccc2c(c1)c1c(n2CCCN2CCCCC2)CN(CCCc2ccncc2)CC1,0.43774715,0.22700909,0.01911548
FYSGPFWNLRRMDV-UHFFFAOYSA-N,CCC(=O)N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cnccc1-c1ccccc1,0.42705852,0.22771905,0.016960489
SLUPUHLVPJEPNB-UHFFFAOYSA-N,COc1ccc2c(c1)c1cc(OC)c(OC)cc1c1cc3[n+](cc21)CCC3,0.43457633,0.22480917,0.020910565
FHPWCQUOKSJMMO-VGSWGCGISA-N,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](C#N)C1,0.43407068,0.2255746,0.020078717
BIHWLSDQBFEANX-UHFFFAOYSA-N,Nc1nc(N)c2c(-c3ccccc3)c(-c3ccc(Br)cc3)[nH]c2n1,0.43445423,0.23092534,0.014778407
BXSVKKGVTBCQAK-UHFFFAOYSA-N,COCCC1COC2(CCN(C(=O)C3CCCCC3)CC2)C1,0.42354646,0.22724041,0.016914407
YWHFBAAAAXXROH-UHFFFAOYSA-N,NCCCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,0.43532735,0.22703965,0.018777799
YRWHBNJWWWTHNR-UHFFFAOYSA-N,O=C1CN(c2ccccc2)C(=O)C1C(=O)Nc1ccc(Cl)c(Cl)c1,0.43165904,0.2271114,0.018218104
MVAFKBZHAUFYDN-UHFFFAOYSA-N,Cc1cc(NC2(C(F)(F)F)N=C(c3ccccc3)NC2=O)no1,0.42856124,0.228708,0.01618851
IYRJIIMFVYIBHM-VAWYXSNFSA-N,CCOC(=O)N1CCN(C(=O)/C=C/c2c3ccccc3cc3ccccc23)CC1,0.43518952,0.22684163,0.01895798
HRYFKEPDIFHNOB-UHFFFAOYSA-N,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cnn(C)c3)ccc12,0.43161708,0.22711936,0.01820446
CEABOPNBUPCARX-UHFFFAOYSA-N,CCOc1ccccc1CNC(=O)c1cccn1-c1nnc(N2CCCCC2)s1,0.43845758,0.22778063,0.018431896
RIWLBIRNODUKPF-UHFFFAOYSA-O,CC(=O)Nc1ccc(OCC[n+]2cccc(C(N)=O)c2)cc1,0.4438369,0.22969803,0.017147668
HFBMDIULZYYHMK-UHFFFAOYSA-N,CN(C(=O)c1ccccc1Cl)C1CCCCC1,0.43612778,0.2276643,0.018256022
IFGYDSLRAALKHK-ILBGXUMGSA-N,O=C(Nc1ccc2ccccc2c1)O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1,0.43259957,0.2278557,0.017601484
JAKMBNUDCZLPEN-UHFFFAOYSA-N,CC(C)c1ccc(-c2c(C#N)c(N)nc(SCC(=O)N3CCCCCC3)c2C#N)cc1,0.43410796,0.22776212,0.017896093
LYLMVGNZDSZPIE-UHFFFAOYSA-N,CC(CCc1ccccc1)NCCC12CC3CC(CC(C3)C1)C2,0.4276935,0.2253356,0.019436175
QCEFOIDJHJPYIB-MDWZMJQESA-N,CC12CCC(C/C1=N\NC(N)=O)C2(C)C,0.43196052,0.22862189,0.016748775
CTICJGZXKHCHST-IUPBHXKESA-N,C[C@H]1O[C@@H](COC(=O)c2ccccc2)O[C@@H]1n1cc(F)c(N)nc1=O,0.44029242,0.22545306,0.020981919
AEBGVVBYFUZUED-UHFFFAOYSA-N,COc1ccc(-c2ccc3ccc(OC)cc3[o+]2)cc1,0.4376237,0.22964166,0.016467508
ZZWJASQZCDWPFG-UHFFFAOYSA-N,CCn1ncnc1CN1CCC(CNC(=O)c2cccc(C)n2)C1,0.43889225,0.22831257,0.017953264
VRYMTAVOXVTQEF-UHFFFAOYSA-N,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,0.43425694,0.22875327,0.016924549
XTJRPOFKSXCKPF-UHFFFAOYSA-N,Nc1nc2[nH]c(-c3ccccc3)c(-c3ccccc3)c2c(=O)[nH]1,0.42974,0.22521953,0.019844012
BKDMICIBSRKEST-UHFFFAOYSA-P,C[N+]1(CCC(=O)Nc2ccc3c(c2)C(=O)c2cc(NC(=O)CC[N+]4(C)CCCCC4CO)ccc2-3)CCCCC1CO,0.43503097,0.22665374,0.019125272
MFOZPYTUDQEMMW-UHFFFAOYSA-N,O=C(CCCCN1CCN(CC2CC(=O)c3ccoc3C2)CC1)c1ccc(F)cc1,0.43628803,0.22850452,0.017436255
DWEBYMJLRCWIRS-UHFFFAOYSA-N,CNc1nc2cn(-c3cccc(OC)c3)c(=O)c-2c[nH]1,0.43774137,0.22722559,0.018898297
QXXWFWUGWOXHGQ-UHFFFAOYSA-N,CC(Cn1cccn1)NCc1csc(-c2ccc3c(c2)OCO3)n1,0.43903765,0.22808284,0.018200787
TZZNDQGUMPILBH-SEYXRHQNSA-N,COC(=O)O/C(=C1\C(=O)N(C(N)=O)c2cc(Cl)c(F)cc21)c1cccs1,0.64327544,0.20578851,0.023683602
UOUNOYWIBROXIZ-FBCYGCLPSA-N,CCOc1cc(Cl)c(Cl)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,0.65662766,0.20371215,0.021755643
VQCCNHUJVQLJNN-UHFFFAOYSA-N,O=C(c1ccc(-c2cc3cc(Br)ccc3oc2=O)nc1)c1ccccc1O,0.63392156,0.21256809,0.019496934
QYMYUAYALRNHHU-ULIFNZDWSA-N,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(CCOC(C)=O)Cc2cc(OC)c(OC)c(OC)c2)c1,0.6440214,0.21024165,0.019016193
GWWSLIWDJZAGKA-UHFFFAOYSA-N,O=C(C1CC1)n1nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21,0.63019353,0.21303225,0.020017445
FOHMSRQIKUEZRX-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N4CCOCC4)cc3OC)n2)c1,0.6521911,0.20664382,0.020194095
IKTXFVMZQNCZAK-UHFFFAOYSA-N,COC(=O)N1CCC2(CC1)CCN(c1ncccn1)CC2,0.62500554,0.21448036,0.019893276
LHXYNDSGEDISEA-UHFFFAOYSA-N,Cc1cc(NCC(=O)c2ccc(O)c(O)c2)[nH]n1,0.6325648,0.21557143,0.016855149
JMFZKYABNMMQHH-UHFFFAOYSA-N,Cn1ccc2cc(OCc3ccccc3)ccc21,0.62870204,0.21947278,0.013963002
RBUPRJXZXKZIJL-UHFFFAOYSA-N,CCOc1cc(C)nc(N2CCCC(C(=O)NCc3ccccc3F)C2)n1,0.6248215,0.21419074,0.020228844
CLADDPQXBLSTPP-UHFFFAOYSA-N,Oc1ccc2c(c1)CCc1c(-c3ccc(O)c(O)c3)noc1-2,0.6385125,0.2099567,0.020857606
YPFVCLDHXMFUMX-UHFFFAOYSA-N,COC(=O)c1c(C)[nH]c(C)c1-c1ccc(C)cc1,0.6222286,0.21833758,0.016722588
FKVJZEWHJURNAD-BHDDXSALSA-N,CCCCOc1ccc([C@@H]2c3ccccc3[C@H]3NCCC[C@@H]23)cc1,0.62403655,0.22233261,0.012282335
UNIOWGGELLSLOW-UHFFFAOYSA-N,Clc1ccc(CC(Cn2ccnc2)c2ccccc2Br)c(Cl)c1,0.6445912,0.2136505,0.015442927
UPYLUSZZUKVKLC-UHFFFAOYSA-N,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(-c5ccc(OC(F)(F)F)cc5)c(=O)n4C)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,0.6289194,0.21691413,0.016465653
XXMPVCYKUFBEQL-UHFFFAOYSA-N,Cc1c(C(=O)Nc2nc(C3CCC3)c(N3CCN(C)CC3)s2)cnn1C(C)(C)C,0.6353009,0.21318075,0.01851293
QNCNODDNQFHTAE-ZEMYGLBYSA-N,C[C@]12CC[C@H]3[C@@H](C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]35C)[C@@H]1CC[C@@H]2O,0.63621724,0.21596251,0.015482346
SECBYWGLDGHJLN-UHFFFAOYSA-N,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)Nc1cccc(C(F)(F)F)c1,0.63271797,0.21455786,0.017828107
WCBHWWCRMPMBTH-UHFFFAOYSA-N,c1cc(CN2CCNCCCNCCNCC2)ccc1CN1CCNCCCNCCNCC1,0.63483447,0.21177258,0.020047087
GDCWMJWWRYTXNY-UHFFFAOYSA-N,CC(C)C(=O)Nc1ccc2nc(-c3cccc(Cl)c3Cl)oc2c1,0.63520825,0.21601702,0.015701665
RWDSZWNVYRUBLM-UHFFFAOYSA-N,COc1c(C2CCC2)ccc(-c2ncc(N)nc2C#N)c1F,0.6206972,0.21716963,0.018262543
YCBVYRSRHHEJAL-MLNSLSNSSA-N,C#CCCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)(C)OC,0.6362006,0.2115374,0.019911999
XUSDPLZITNXIBP-UHFFFAOYSA-N,CCOc1ccc2c(c1)=[N+]([O-])C(C)(C)[N+]=2[O-],0.634688,0.2073649,0.024494251
FANFUDBBDAWKMK-LHWQALLBSA-N,N=c1c2ccsc2nc2n1CC/C2=C\c1ccccc1Br,0.60960233,0.22568342,0.012303898
LGNRWEUQQPIDQM-UHFFFAOYSA-N,COc1ccc2c(c1)CC(c1nc3c(F)cc(-c4ccnc(N)n4)cc3[nH]1)CO2,0.6236933,0.21845317,0.016246803
NSCLZWBWQLOXFQ-UHFFFAOYSA-N,CSCCNC1=C(F)C(=O)c2c(F)c(F)c(F)c(F)c2C1=O,0.6453917,0.20989509,0.018966192
PVPJLZORNPIRDJ-UHFFFAOYSA-N,O=C(COc1ccccc1C(=O)Nc1ccccc1)Nc1ccc(-c2ccccc2)cc1,0.6086026,0.22010717,0.018098315
HHWIWTYLCSYMPN-UHFFFAOYSA-N,Nc1nc(N)c2cc(S(=O)(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,0.63207936,0.21225362,0.020301465
RGKVPYQYBUAAEH-UHFFFAOYSA-N,CCCn1c(-c2cnc(Nc3ccc(C)nc3)c(Cl)c2)nc2cccc(Cl)c21,0.6485684,0.2078474,0.020080043
VTRFEMUYHTXFEQ-UHFFFAOYSA-N,CN(Cc1cccc2ccccc12)Cn1nc(-c2ccncc2)oc1=O,0.6385781,0.20934436,0.02145173
QDFOYTHIYBSDPW-RGAOVNQFSA-N,O=C(N[C@@H](CSCc1ccccc1)C(=O)Nc1ccc(C2S/C(=N\c3cccc(F)c3)N(Cc3ccco3)C2=O)cc1)OCc1ccccc1,0.6347516,0.21396726,0.01787477
YZQZXLROYFNFQE-QTGUNEKASA-N,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(Oc2ccccc2F)cc13,0.6348448,0.21363582,0.018181063
PRGIOMDFWSHPTC-QPEQYQDCSA-N,O=C(CN1C(=O)/C(=C/c2ccco2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,0.15931202,0.114305235,0.019626465
